id;data_abertura_proposta;data_entrega_edital;data_entrega_proposta;data_publicacao;endereco_entrega_edital;funcao_responsavel;identificador;informacoes_gerais;modalidade;nome_responsavel;numero_aviso;numero_itens;numero_processo;objeto;situacao_aviso;tipo_pregao;tipo_recurso;uasg;descricao_item;quantidade_item;valor_estimado_item;descricao_detalhada_item;margem_preferencial;situacao_item;menor_lance;decreto_7174;fornecedor_vencedor;tratamento_diferenciado;unidade_fornecimento;valor_negociado;;situacao
51909;2014-09-16T09:00:00;2014-09-03T08:00:00;2014-09-03T08:00:00;03/09/2014;Rua Dr. Nilo Bezerra Ramalho - Tirol/RN;Membro Dilic;1,5815505000252E+016;As empresas que desejarem r etirar o Edital deverão acessar os seguintes sí tios: www.comprasnet.gov.br ou www.ifrn.edu.br;5;JOSE ALVES DE MACEDO NETO;252014;NA;2,34210279182014E+016;Pregão Eletrônico Aquisição de Mater iais de Consumo para a Copa e Cozinha dos Campi deste IFRN, conforme Adendos I e II, constante s no Termo de Referência.;Publicado;Eletrônico;Nacional;158155;CAFÉ;12950;3,3;CAFÉ EM PÓ TORRADO E MOÍDO, PURO, DE PRIMEIRA QUALIDADE, EMBALAGEM CONSTITUÍDA DE ALMOFADA ALUMINIZADA, EMBALADO À  VÁCUO, PACOTE COM 250G, VALIDADE MÍNIMA 12 (DOZE) MESES, CONTADOS A PARTIR DA DATA DE ENTREGA E COM SELO DA ABIC.;false;homologado;2.07;false;NA;NA;pacote;NA;/pregoes/doc/pregao/1581550000252014;NORMAL
51666;2014-02-14T10:00:00;2014-02-03T08:00:00;2014-02-03T08:00:00;03/02/2014;Avenida da Arquitetura, S/n. - Cidade Universitaria/PE;Chefe da Divisão de Licitações/ufpe;1,5308005000252E+016;Mais informações: 81.2126-8 065;5;LILIANA VIEIRA DE BARROS;252014;NA;2,30760321862013E+016;Pregão Eletrônico Registro de preços , visando a aquisição eventual(is) e/ou parcela do(s) de gêneros alimentícios.;Publicado;Eletrônico;Nacional;153080;CAFÉ;3500;3,33;´Café  Torrado  e  Moído,  de  1º  Qualidade,  empacotado  a Vácuo  puro, acondicionado  em  embalagem  (tipo  Tijolinho) de 250g, classificação oficial brasileira  (tipo  8  Cob.),  com  no  máximo  de  15% de  grão  P.V.A (Pretos, Verdes e Ardidos), ise;false;homologado;2.96;false;NA;NA;Unidade;NA;/pregoes/doc/pregao/1530800000252014;NORMAL
829;2013-02-19T10:00:00;2013-02-01T08:30:00;2013-02-01T08:30:00;01/02/2013;Campus Universitario Ministro Petronio Portela - /PI;Pregoeiro;1,5404805000012E+016;NA;5;ANTONIO FRANCISCO MARTINS FORTES;12013;NA;23111.020778/1208;Pregão Eletrônico Registro de preços para aquisição parcelada de material de consum o (AÇUCAR, CAFÉ, PAPEL, PINCEL, CARTUCHOS E OUT ROS) para atender demandas dos Projetos de Form ação Inicial e Continuada a Distância e outros Setores da UNIVERSIDADE FEDE;Publicado;Eletrônico;Nacional;154048;CAFÉ;50000;3,38;Café, tipo torrado, apresentação moído, embalagem a vácuo, característica adicionais selo de pureza ABIC, extra-forte, pacote com 250 gramas, validade 12 meses;false;homologado;1.88;false;NA;NA;PACOTE;NA;/pregoes/doc/pregao/1540480000012013;NORMAL
928;2013-02-19T10:00:00;2013-02-01T08:30:00;2013-02-01T08:30:00;01/02/2013;Campus Universitario Ministro Petronio Portela - /PI;Pregoeiro;1,5404805000012E+016;NA;5;ANTONIO FRANCISCO MARTINS FORTES;12013;NA;23111.020778/1208;Pregão Eletrônico Registro de preços para aquisição parcelada de material de consum o (AÇUCAR, CAFÉ, PAPEL, PINCEL, CARTUCHOS E OUT ROS) para atender demandas dos Projetos de Form ação Inicial e Continuada a Distância e outros Setores da UNIVERSIDADE FEDE;Publicado;Eletrônico;Nacional;154048;CAFÉ;50000;3,38;Café, tipo torrado, apresentação moído, embalagem a vácuo, característica adicionais selo de pureza ABIC, extra-forte, pacote com 250 gramas, validade 12 meses;false;homologado;1.88;false;NA;NA;PACOTE;NA;/pregoes/doc/pregao/1540480000012013;NORMAL
1027;2013-02-19T10:00:00;2013-02-01T08:30:00;2013-02-01T08:30:00;01/02/2013;Campus Universitario Ministro Petronio Portela - /PI;Pregoeiro;1,5404805000012E+016;NA;5;ANTONIO FRANCISCO MARTINS FORTES;12013;NA;23111.020778/1208;Pregão Eletrônico Registro de preços para aquisição parcelada de material de consum o (AÇUCAR, CAFÉ, PAPEL, PINCEL, CARTUCHOS E OUT ROS) para atender demandas dos Projetos de Form ação Inicial e Continuada a Distância e outros Setores da UNIVERSIDADE FEDE;Publicado;Eletrônico;Nacional;154048;CAFÉ;50000;3,38;Café, tipo torrado, apresentação moído, embalagem a vácuo, característica adicionais selo de pureza ABIC, extra-forte, pacote com 250 gramas, validade 12 meses;false;homologado;1.88;false;NA;NA;PACOTE;NA;/pregoes/doc/pregao/1540480000012013;NORMAL
5959;2013-04-11T09:00:00;2013-04-01T08:00:00;2013-04-01T08:00:00;01/04/2013;Estrada da Igara, Km 04, S/n - Zona Rural - /BA;Membro da Comissão de Licitaçã;1,5843505000022E+016;NA;5;MARCOS BRITO SILVA;22013;NA;2,33330000602013E+016;Pregão Eletrônico Aquisisção de gêne ros alimentícios, materiais de limpesa, materia is pláticos e descartáveis, hortifrúti e utesíl ios para atender as necessidades do IF BAIANOCampus Sr. do Bonfim;Publicado;Eletrônico;Nacional;158435;CAFÉ;1500;3,4;Café, tipo torrado, apresentação moído, tipo embalagem a vácuo c/ 250g, c/ selo ABIC.;false;homologado;2.09;false;NA;NA;Pacote 250g;NA;/pregoes/doc/pregao/1584350000022013;NORMAL
53565;2015-01-15T09:00:00;2014-12-19T09:00:00;2014-12-19T09:00:00;19/12/2014;Avenida Senador Helvídio Nunes, Sem Número - Jardim Natal/PI;Ordenador de Despesas;1,6020205000262E+016;NA;5;IVAN CARLOS SOARES DE OLIVEIRA;262014;NA;6,40410092412014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás liquefeito de petróleo e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160202;CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS;300;3,4;Café solúvel sachê 50g;false;homologado;3.40;false;NA;NA;UND;NA;/pregoes/doc/pregao/1602020000262014;NORMAL
51444;2013-10-11T09:00:00;2013-10-01T08:00:00;2013-10-01T08:00:00;01/10/2013;Rua Manoel Ferreira Rocha, 333 - Centro - São Felix do Araguaia/MT;Pregoeiro;2,5703705000252E+016;NA;5;UBIRATAN RODRIGUES DE MORAES;252013;NA;2,50450004612013E+016;Pregão Eletrônico Aquisição de gêner os alimentícios para a realização do evento AÇ ÃO INDÍGENA KARAJÁ , realizado nos dias 21 a 26 de outubro de 2013, nas aldeias Santa Isabel d o Morro, Fontoura, Itxalá e Macaúba, todas juri sdicionadas ao Distrito Sani;Publicado;Eletrônico;Nacional;257037;CAFÉ;120;3,41;CAFÉ, NOME CAFE MOIDO PACOTE DE 250 GRAMAS.;false;homologado;396.00;false;NA;NA;PACOTE 250 G;NA;/pregoes/doc/pregao/2570370000252013;NORMAL
12304;2014-06-20T10:00:00;2014-06-09T08:00:00;2014-06-09T08:00:00;09/06/2014;Rua do Rosário, 283 7º Andar Sala 711 - Centro/CE;Pregoeiro/ne/ms/ce;2,5001705000032E+016;NA;5;JOSE MARCELO DE ALMEIDA MARTINS;32014;NA;2,50160018952014E+016;Pregão Eletrônico Objeto desta licit ação é o Registro de Preços para eventual aquis ição de açúcar cristal, café em pó e adoçante l íquido, para ressuprimento do Almoxarifado do N úcleo Estadual do Ministério da Saúde no Ceará, para o exercício de 2014, ;Publicado;Eletrônico;Nacional;250017;CAFÉ;5700;3,48;CAFÉ EM PÓ, TORRADO E MOÍDO COM EMBALAGENS DE 250G A VÁCUO;false;homologado;3.45;false;NA;NA;pacote;3.10;/pregoes/doc/pregao/2500170000032014;NORMAL
26040;2013-08-06T09:00:00;2013-07-25T08:00:00;2013-07-25T08:00:00;25/07/2013;Av. Maj. Williams 1549 - Centro/RR;Pregoeiro;3,8005705000062E+016;NA;5;ARTHUR AZEVEDO;62013;NA;4,68570000042013E+016;Pregão Eletrônico Eventual aquisição de material de expediente, consumo, higiene, l impeza e generos alimentícios.;Publicado;Eletrônico;Nacional;380057;CAFÉ;2000;3,57;Café em pó, torrado e moído, embalados em pacotes com 250g;false;homologado;2.69;false;NA;NA;pct 250g;NA;/pregoes/doc/pregao/3800570000062013;NORMAL
178;2013-03-15T08:30:00;2013-03-05T08:30:00;2013-03-05T08:30:00;05/03/2013;Rua do Imperio, S/nº - Santa Cruz/RJ;Ordenador de Despesas;1,2003105000012E+016;NA;5;SERGIO BARROS DE OLIVEIRA;12013;NA;6,72430044392012E+016;Pregão Eletrônico Registro de preços para eventual aquisição de Gêneros Alimentício s.;Publicado;Eletrônico;Nacional;120031;CAFÉ;1500;3,67;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;3.07;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200310000012013;NORMAL
35494;2013-06-04T14:00:00;2013-05-13T08:00:00;2013-05-13T08:00:00;13/05/2013;Avenida Princesa Isabel, 201 - Centro/PB;Pregoeiro;7,00090500011201E+015;NA;5;OSMAN GOMES PIRES RAPOSO FILHO;112013;NA;5518/2013;Pregão Eletrônico Aquisição de mater ial de consumo (café).;Publicado;Eletrônico;Nacional;70009;CAFÉ;10000;3,67;CAFÉ, NOME CAFE MOIDO;false;homologado;2.49;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/0700090000112013;NORMAL
7416;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;550;3,7;CAFÉ, TIPO TORRADO, APRESENTAÇÃO MOÍDO, TIPO EMBALAGEM À VÁCUO, PACOTE COM 250g DE 1º QUALIDADE.;false;homologado;3.49;false;NA;NA;PACOTE 00000250,00 G;NA;/pregoes/doc/pregao/1601590000022014;NORMAL
7846;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;550;3,7;CAFÉ, TIPO TORRADO, APRESENTAÇÃO MOÍDO, TIPO EMBALAGEM À VÁCUO, PACOTE COM 250g DE 1º QUALIDADE.;false;homologado;3.49;false;NA;NA;PACOTE 00000250,00 G;NA;/pregoes/doc/pregao/1601590000022014;NORMAL
8276;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;550;3,7;CAFÉ, TIPO TORRADO, APRESENTAÇÃO MOÍDO, TIPO EMBALAGEM À VÁCUO, PACOTE COM 250g DE 1º QUALIDADE.;false;homologado;3.49;false;NA;NA;PACOTE 00000250,00 G;NA;/pregoes/doc/pregao/1601590000022014;NORMAL
8706;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;550;3,7;CAFÉ, TIPO TORRADO, APRESENTAÇÃO MOÍDO, TIPO EMBALAGEM À VÁCUO, PACOTE COM 250g DE 1º QUALIDADE.;false;homologado;3.49;false;NA;NA;PACOTE 00000250,00 G;NA;/pregoes/doc/pregao/1601590000022014;NORMAL
1138;2013-06-18T09:00:00;2013-06-06T08:00:00;2013-06-06T08:00:00;06/06/2013;Rod. Br 316 Km 63 - Titanlândia/PA;Pregoeira Oficial;1,5830805000012E+016;NA;5;LUZIA DOS SANTOS ALVES;12013;NA;2,30510063912013E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios;Publicado;Eletrônico;Nacional;158308;CAFÉ;7500;3,72;CAFÉ, moído e torrado, torração média, embalado a alto vácuo com papel aluminizado, com selo adesivo abre e fecha, pacote com 250g, validade impressa na embalagem, mínima de 18 meses a partir da data de entrega. O blend (liga grãos dos 100% arábicos ou at;false;homologado;2.90;false;NA;NA;Pacote c/ 250G;NA;/pregoes/doc/pregao/1583080000012013;NORMAL
40105;2014-07-24T10:00:00;2014-07-14T08:00:00;2014-07-14T08:00:00;14/07/2014;Rua Rio de Janeiro 3322 - Francilandia/PA;Pregoeiro;1,5850805000122E+016;NA;5;NATANAEL SARAIVA PINHEIRO;122014;NA;2,30510145392013E+016;Pregão Eletrônico O objeto desta lic itação é o registro de preços para eventual aqu isição de gêneros alimentícios destinados aos p rofessores e servidores do quadro técnico admin istrativo deste IFPA  Campus Abaetetuba, confo rme as especificações técni;Publicado;Eletrônico;Nacional;158508;CAFÉ;360;3,74;Café torrado e moído, tradicional, empacotado a vácuo, acondicionado em embalagem aluminada, dentro dos padrões estabelecidos pela Agência Nacional de Vigilância Sanitária   ANVISA, produto de primeira qualidade tipo exportação ou Premium, validade mínima;false;homologado;3.72;false;NA;NA;PACOTE;NA;/pregoes/doc/pregao/1585080000122014;NORMAL
10163;2013-05-28T09:00:00;2013-05-16T08:00:00;2013-05-16T08:00:00;16/05/2013;Rua Ten.jansen Melo  S/n - Bairro 18 do Forte - /SE;Ordenador de Despesas;1,6045405000032E+016;NA;5;SEBASTIAO ROBERTO DE OLIVEIRA;32013;NA;6,40250008622013E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios.;Publicado;Eletrônico;Nacional;160454;CAFÉ;15;3,75;CAFÉ, NOME CAFE MOÍDO.;false;homologado;3.19;false;NA;NA;Pacote 250g;NA;/pregoes/doc/pregao/1604540000032013;NORMAL
10307;2013-05-28T09:00:00;2013-05-16T08:00:00;2013-05-16T08:00:00;16/05/2013;Rua Ten.jansen Melo  S/n - Bairro 18 do Forte - /SE;Ordenador de Despesas;1,6045405000032E+016;NA;5;SEBASTIAO ROBERTO DE OLIVEIRA;32013;NA;6,40250008622013E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios.;Publicado;Eletrônico;Nacional;160454;CAFÉ;15;3,75;CAFÉ, NOME CAFE MOÍDO.;false;homologado;3.19;false;NA;NA;Pacote 250g;NA;/pregoes/doc/pregao/1604540000032013;NORMAL
17016;2013-04-30T08:00:00;2013-04-12T08:00:00;2013-04-12T08:00:00;12/04/2013;Rua Jose Antonio da Silva S/n Jardim Oasis - Jardim Oásis/PB;Diretor Geral;1,5828005000042E+016;NA;5;VALNYR VASCONCELOS LIRA;42013;NA;2,33240000212013E+016;Pregão Eletrônico Registrar preço pa ra aquisição de gêneros alimentícios para atend er o IFPB Campus Cajazeiras;Publicado;Eletrônico;Nacional;158280;CAFÉ;3500;3,77;Café em pó torrado e moído, puro, de primeira qualidade, embalagem constituída de almofada aluminizada, embalado à vácuo, pacote com 250g, validade mínima 12(doze) meses, contados a partir da data da entrega e com selo da  ABIC.;false;homologado;2.52;false;NA;NA;PACOTE 250 G;2.51;/pregoes/doc/pregao/1582800000042013;NORMAL
4585;2014-10-06T09:30:00;2014-09-19T08:00:00;2014-09-19T08:00:00;19/09/2014;Rua Alameda Annibal Molina S/n - Varzea Grande - Alameda/MT;Ordenadora de Despesas;1,3007805000012E+016;NA;5;MARINA DA CONCEICAO PADILHA E SILVA;12014;NA;2,11780000142014E+016;Pregão Eletrônico Material de gênero alimentício, copa e cozinha, expediente, proce ssamento de dados e elétrico.;Publicado;Eletrônico;Nacional;130078;CAFÉ;200;3,8;CAFÉ, tipo forte torrado exportação, apresentação moído, tipo embalagem a vácuo com 250g com validade mínima de 12 meses.;false;homologado;3.78;false;NA;NA;PACOTE 0000000250 G;NA;/pregoes/doc/pregao/1300780000012014;NORMAL
34714;2014-06-11T08:00:00;2014-05-30T08:00:00;2014-05-30T08:00:00;30/05/2014;Avenida Presidente Tancredo Neves, S/n - Jardim Sorrilândia/PB;Diretor Geral;1,5827905000102E+016;NA;5;FRANCISCO CICUPIRA DE ANDRADE FILHO;102014;NA;2,30000002642014E+016;Pregão Eletrônico Aquisição de mater ial de consumo para atender as necessidades do PRONATEC do IFPB conforme especificações e quan tidades constantes no termo de referência, anex o I do edital.;Publicado;Eletrônico;Nacional;158279;CAFÉ;2300;3,81;CAFÉ,torrado e moido, embalado a vacuo;false;cancelado na aceitação;7.50;false;NA;NA;embalagem 500 g;NA;/pregoes/doc/pregao/1582790000102014;NORMAL
34872;2014-06-11T08:00:00;2014-05-30T08:00:00;2014-05-30T08:00:00;30/05/2014;Avenida Presidente Tancredo Neves, S/n - Jardim Sorrilândia/PB;Diretor Geral;1,5827905000102E+016;NA;5;FRANCISCO CICUPIRA DE ANDRADE FILHO;102014;NA;2,30000002642014E+016;Pregão Eletrônico Aquisição de mater ial de consumo para atender as necessidades do PRONATEC do IFPB conforme especificações e quan tidades constantes no termo de referência, anex o I do edital.;Publicado;Eletrônico;Nacional;158279;CAFÉ;2300;3,81;CAFÉ,torrado e moido, embalado a vacuo;false;cancelado na aceitação;7.50;false;NA;NA;embalagem 500 g;NA;/pregoes/doc/pregao/1582790000102014;NORMAL
45845;2014-03-18T09:00:00;2014-03-05T08:00:00;2014-03-05T08:00:00;05/03/2014;Rua Marques Ribeiro, S/n - - Marques Ribeiro/RS;Ordenador de Despesas;1,6036705000152E+016;NA;5;PAULO FERNANDO CURCI CURTI;152013;NA;6,40320092252013E+016;Pregão Eletrônico O objeto deste pre gão é o Registro de Preços para eventual aquisi ção de gêneros alimentícios, gás de cozinha, le nha para caldeira e materiais diversos (copos, coadores, guardanapos,...).;Publicado;Eletrônico;Nacional;160367;CAFÉ;800;3,9;Café em pó. Características: café torrado, pó homogêneo, moído, do tipo superior, de primeira qualidade. Café espécie predominantemente arábica, embalagem a vácuo tipo tijolinho. Grãos de café dos tipos 6 COB, ou melhor, de acordo com Classificação Oficia;false;homologado;2.35;false;NA;NA;Pacote 250 gramas;NA;/pregoes/doc/pregao/1603670000152013;NORMAL
46227;2014-03-18T09:00:00;2014-03-05T08:00:00;2014-03-05T08:00:00;05/03/2014;Rua Marques Ribeiro, S/n - - Marques Ribeiro/RS;Ordenador de Despesas;1,6036705000152E+016;NA;5;PAULO FERNANDO CURCI CURTI;152013;NA;6,40320092252013E+016;Pregão Eletrônico O objeto deste pre gão é o Registro de Preços para eventual aquisi ção de gêneros alimentícios, gás de cozinha, le nha para caldeira e materiais diversos (copos, coadores, guardanapos,...).;Publicado;Eletrônico;Nacional;160367;CAFÉ;800;3,9;Café em pó. Características: café torrado, pó homogêneo, moído, do tipo superior, de primeira qualidade. Café espécie predominantemente arábica, embalagem a vácuo tipo tijolinho. Grãos de café dos tipos 6 COB, ou melhor, de acordo com Classificação Oficia;false;homologado;2.35;false;NA;NA;Pacote 250 gramas;NA;/pregoes/doc/pregao/1603670000152013;NORMAL
48887;2014-05-15T14:00:00;2014-05-02T08:00:00;2014-05-02T08:00:00;02/05/2014;Av. Princesa Isabel, Nº 201 - Centro/PB;Pregoeira;7,00090500020201E+015;NA;5;MONICA GUIMARAES MENDES DE ALMEIDA;202014;NA;3.980/2014;Pregão Eletrônico Aquisição de gêner os alimentícios (café) SRP;Publicado;Eletrônico;Nacional;70009;CAFÉ;10000;3,95;CAFÉ, NOME CAFE MOIDO;false;homologado;2.64;false;NA;NA;und;NA;/pregoes/doc/pregao/0700090000202014;NORMAL
3708;2013-03-01T10:00:00;2013-02-18T09:00:00;2013-02-18T09:00:00;18/02/2013;Rua Visconde de Itaparica, 08 - Casa Berquo - Barroquinha/BA;Pregoeira;3,4300705000012E+016;Atender rigorosamente o Edi tal e a descrição dos materiais.;5;DAYANE MACHADO SANTOS;12013;NA;1,50200287320121E+015;Pregão Eletrônico A presente licitaç ão tem por objeto a eventual futura aquisição d e material de consumo/expediente, através do Si stema de Registro de Preço (SRP), pelo prazo de doze meses, para atender as necessidades da Su peritendência do IPHAN na B;Publicado;Eletrônico;Nacional;343007;CAFÉ;600;4;CAFÉ TORRADO E MOÍDO, DUPLAMENTE EMBALADO, SENDO A PRIMEIRA EMBALAGEM EM CAIXA PROTETORA DE PAPELÃO E A SEGUNDA EM EMBALAGEM A VÁCUO LAMINADA, TORRAÇÃO ESCURA, SEM GLÚTEN E SEM GORDURA SATURADA, COM SELO DE PUREZA ABIC, EMBALAGEM EM PACOTE DE 250 GRAMAS. ;false;homologado;3.80;false;NA;NA;PACOTE 250 GR;NA;/pregoes/doc/pregao/3430070000012013;NORMAL
50615;2013-03-11T09:00:00;2013-02-26T08:30:00;2013-02-26T08:30:00;26/02/2013;Campus Universitario Ministro Petronio Portela - /PI;Pregoeiro;1,5404805000212E+016;NA;5;ANTONIO FRANCISCO MARTINS FORTES;212013;NA;23111.001903/1389;Pregão Eletrônico Fornecimento de ma terial de consumo para o Restaurante Universitá rio do Campus Ministro Petrônio Portela, em Ter esina, mediante Sistema de Registro de Preços, em regime de empreitada por preço unitário, co nforme especificações consta;Publicado;Eletrônico;Nacional;154048;CAFÉ;1000;4,01;CAFÉ em Pó, embalado a vácuo - und com 250g. Solicitamos amostra;false;homologado;2.65;false;NA;NA;pct;NA;/pregoes/doc/pregao/1540480000212013;NORMAL
50819;2013-03-11T09:00:00;2013-02-26T08:30:00;2013-02-26T08:30:00;26/02/2013;Campus Universitario Ministro Petronio Portela - /PI;Pregoeiro;1,5404805000212E+016;NA;5;ANTONIO FRANCISCO MARTINS FORTES;212013;NA;23111.001903/1389;Pregão Eletrônico Fornecimento de ma terial de consumo para o Restaurante Universitá rio do Campus Ministro Petrônio Portela, em Ter esina, mediante Sistema de Registro de Preços, em regime de empreitada por preço unitário, co nforme especificações consta;Publicado;Eletrônico;Nacional;154048;CAFÉ;1000;4,01;CAFÉ em Pó, embalado a vácuo - und com 250g. Solicitamos amostra;false;homologado;2.65;false;NA;NA;pct;NA;/pregoes/doc/pregao/1540480000212013;NORMAL
